date,day,campus,weather,count,meal,soup,main_dish,vegetarian,side_dishes,dessert,day_of_week,week_of_month,month,normalized_count,density,status
2024-06-23,sunday,1,25.77,113,1,15,88,31,183,114,6,3,5,0.048643994834266,Low,1
2024-06-24,monday,1,26.48,270,1,35,28,15,90,268,0,4,5,0.1162290142057684,Medium,1
2024-06-25,tuesday,1,26.86,432,1,13,68,20,110,91,1,4,5,0.1859664227292294,Medium,5
2024-06-26,wednesday,1,26.56,483,1,25,115,24,81,224,2,4,5,0.2079207920792079,Medium,5
2024-06-27,thursday,1,25.77,525,1,26,16,18,39,26,3,4,5,0.2260008609556607,High,5
2024-06-28,friday,1,25.95,387,1,12,1,40,12,115,4,4,5,0.1665949203616013,Medium,5
2024-06-29,saturday,1,26.2,188,1,30,27,14,70,7,5,4,5,0.0809298321136461,Medium,4
2024-06-30,sunday,1,28.31,223,1,12,74,3,145,244,6,4,5,0.0959965561773568,Medium,4
2024-01-01,monday,1,12.73,251,0,15,2,44,178,220,0,0,0,0.1080499354283254,Medium,2
2024-01-02,tuesday,1,8.33,233,0,46,24,13,3,28,1,0,0,0.1003013344812742,Medium,3
2024-01-03,wednesday,1,11.88,344,0,7,36,34,142,86,2,0,0,0.1480843736547567,Medium,3
2024-01-04,thursday,1,11.98,212,0,13,31,48,68,329,3,0,0,0.0912613000430477,Medium,3
2024-01-05,friday,1,7.76,387,0,12,37,67,168,206,4,0,0,0.1665949203616013,Medium,3
2024-01-07,sunday,1,12.95,165,0,19,62,61,44,22,6,0,0,0.0710288420146362,Medium,3
2024-01-08,monday,1,7.86,317,0,16,71,72,116,15,0,1,0,0.1364614722341799,Medium,3
2024-01-09,tuesday,1,4.48,150,0,14,30,17,125,218,1,1,0,0.0645716745587602,Medium,3
2024-01-10,wednesday,1,3.06,222,0,45,102,67,2,172,2,1,0,0.0955660783469651,Medium,3
2024-01-11,thursday,1,2.76,215,0,15,26,58,184,45,3,1,0,0.0925527335342229,Medium,3
2024-01-12,friday,1,2.86,135,0,42,24,13,7,331,4,1,0,0.0581145071028842,Low,3
2024-01-13,saturday,1,1.06,86,0,29,60,25,116,25,5,1,0,0.0370210934136891,Low,0
2024-01-14,sunday,1,4.6,85,0,46,4,48,88,242,6,1,0,0.0365906155832974,Low,0
2024-01-15,monday,1,10.08,78,0,29,30,76,12,43,0,2,0,0.0335772707705553,Low,0
2024-01-16,tuesday,1,7.63,68,0,32,62,61,83,174,1,2,0,0.0292724924666379,Low,0
2024-01-17,wednesday,1,5.8,114,0,26,59,64,160,147,2,2,0,0.0490744726646577,Low,0
2024-01-18,thursday,1,14.05,71,0,2,42,41,12,211,3,2,0,0.0305639259578131,Low,0
2024-01-19,friday,1,13.63,59,0,26,4,34,118,180,4,2,0,0.0253981919931123,Low,0
2024-01-20,saturday,1,3.98,13,0,15,19,10,7,326,5,2,0,0.0055962117950925,Low,0
2024-01-21,sunday,1,4.78,19,0,39,21,46,116,31,6,2,0,0.0081790787774429,Low,0
2024-01-22,monday,1,4.88,43,0,45,71,12,137,101,0,3,0,0.0185105467068445,Low,0
2024-01-23,tuesday,1,4.63,38,0,17,18,66,128,329,1,3,0,0.0163581575548859,Low,0
2024-01-24,wednesday,1,4.1,31,0,18,10,5,0,328,2,3,0,0.0133448127421437,Low,0
2024-01-25,thursday,1,6.66,31,0,34,37,20,148,72,3,3,0,0.0133448127421437,Low,0
2024-01-26,friday,1,3.76,20,0,47,6,66,7,56,4,3,0,0.0086095566078346,Low,0
2024-01-27,saturday,1,5.3,14,0,29,58,4,154,237,5,3,0,0.0060266896254842,Low,0
2024-01-28,sunday,1,3.06,18,0,44,4,73,72,211,6,3,0,0.0077486009470512,Low,0
2024-01-29,monday,1,2.43,28,0,17,70,67,166,100,0,4,0,0.0120533792509685,Low,0
2024-01-30,tuesday,1,3.76,28,0,2,36,20,125,232,1,4,0,0.0120533792509685,Low,0
2024-01-31,wednesday,1,5.26,34,0,15,113,62,148,21,2,4,0,0.0146362462333189,Low,0
2024-02-01,thursday,1,2.13,36,0,12,27,14,7,334,3,0,1,0.0154972018941024,Low,0
2024-02-03,saturday,1,3.03,30,0,30,109,74,7,8,5,0,1,0.012914334911752,Low,0
2024-02-04,sunday,1,8.08,33,0,26,89,31,123,101,6,0,1,0.0142057684029272,Low,0
2024-02-05,monday,1,12.51,42,0,35,15,45,92,234,0,1,1,0.0180800688764528,Low,0
2024-02-06,tuesday,1,11.08,57,0,3,26,59,179,261,1,1,1,0.0245372363323288,Low,0
2024-02-07,wednesday,1,14.11,64,0,42,24,19,7,333,2,1,1,0.027550581145071,Low,0
2024-02-08,thursday,1,12.61,64,0,21,21,46,119,319,3,1,1,0.027550581145071,Low,0
2024-02-09,friday,1,11.7,96,0,47,19,1,153,209,4,1,1,0.0413258717176065,Low,0
2024-02-10,saturday,1,15.11,237,0,15,83,71,166,281,5,1,1,0.1020232458028411,Medium,0
2024-02-11,sunday,1,13.53,255,0,21,62,60,44,152,6,1,1,0.1097718467498923,Medium,0
2024-02-12,monday,1,11.51,444,0,3,57,47,7,262,0,2,1,0.1911321566939302,Medium,5
2024-02-13,tuesday,1,6.96,414,0,0,19,1,24,316,1,2,1,0.1782178217821782,Medium,5
2024-02-14,wednesday,1,7.5,275,0,15,58,4,160,208,2,2,1,0.118381403357727,Medium,5
2024-02-15,thursday,1,6.46,161,0,37,76,69,168,85,3,2,1,0.0693069306930693,Medium,5
2024-02-16,friday,1,6.13,290,0,29,25,29,94,225,4,2,1,0.1248385708136031,Medium,5
2024-02-17,saturday,1,5.88,182,0,26,2,31,181,252,5,2,1,0.0783469651312957,Medium,4
2024-02-18,sunday,1,4.08,207,0,14,71,62,125,103,6,2,1,0.0891089108910891,Medium,4
2024-02-19,monday,1,6.13,498,0,26,56,34,7,159,0,3,1,0.2143779595350839,Medium,5
2024-02-20,tuesday,1,4.13,654,0,32,101,18,7,278,1,3,1,0.2815325010761946,High,5
2024-02-21,wednesday,1,3.23,619,0,7,35,20,102,18,2,3,1,0.2664657770124838,High,5
2024-02-22,thursday,1,4.6,680,0,2,80,5,125,196,3,3,1,0.2927249246663796,High,5
2024-02-23,friday,1,10.2,140,0,44,62,61,153,51,4,3,1,0.0602668962548428,Low,5
2024-02-24,saturday,1,10.53,156,0,35,30,76,148,255,5,3,1,0.0671545415411106,Medium,4
2024-02-25,sunday,1,10.8,370,0,32,113,71,94,73,6,3,1,0.1592767972449419,Medium,4
2024-02-26,monday,1,7.6,514,0,2,21,46,7,18,0,4,1,0.2212656048213517,High,5
2024-02-27,tuesday,1,6.13,568,0,0,121,64,160,47,1,4,1,0.2445114076625053,High,5
2024-02-28,wednesday,1,6.98,515,0,29,27,14,114,303,2,4,1,0.2216960826517434,High,5
2024-02-29,thursday,1,7.23,330,0,37,58,4,46,215,3,4,1,0.1420576840292725,Medium,5
2024-03-01,friday,1,6.96,406,0,42,92,41,9,195,4,0,2,0.1747739991390443,Medium,5
2024-03-02,saturday,1,7.53,101,0,2,58,23,45,191,5,0,2,0.0434782608695652,Low,4
2024-03-03,sunday,1,6.53,263,0,3,32,77,138,275,6,0,2,0.1132156693930262,Medium,4
2024-03-04,monday,1,7.58,709,0,29,37,42,67,174,0,1,2,0.3052087817477399,Very High,5
2024-03-05,tuesday,1,7.73,437,0,42,48,67,24,171,1,1,2,0.1881188118811881,Medium,5
2024-03-06,wednesday,1,6.16,304,0,37,62,61,7,230,2,1,2,0.1308652604390874,Medium,5
2024-03-07,thursday,1,5.78,650,0,44,11,20,143,199,3,1,2,0.2798105897546276,High,5
2024-03-08,friday,1,5.86,221,0,26,26,58,180,124,4,1,2,0.0951356005165734,Medium,5
2024-03-09,saturday,1,4.48,72,0,1,48,62,164,13,5,1,2,0.0309944037882049,Low,4
2024-03-10,sunday,1,6.88,241,0,0,119,72,7,112,6,1,2,0.1037451571244081,Medium,4
2024-03-11,monday,1,12.05,482,0,34,24,13,7,305,0,2,2,0.2074903142488162,Medium,5
2024-03-12,tuesday,1,11.86,480,0,3,54,20,27,24,1,2,2,0.2066293585880327,Medium,5
2024-03-13,wednesday,1,8.51,577,0,27,86,69,173,3,2,2,2,0.248385708136031,High,5
2024-03-14,thursday,1,8.78,480,0,45,67,18,152,198,3,2,2,0.2066293585880327,Medium,5
2024-03-15,friday,1,4.96,390,0,32,69,29,128,87,4,2,2,0.1678863538527766,Medium,5
2024-03-16,saturday,1,6.1,226,0,30,94,20,150,63,5,2,2,0.097287989668532,Medium,4
2024-03-17,sunday,1,6.56,297,0,12,103,44,131,129,6,2,2,0.1278519156263452,Medium,4
2024-03-18,monday,1,7.7,544,0,3,17,9,52,335,0,3,2,0.2341799397331037,High,5
2024-03-19,tuesday,1,8.51,569,0,15,63,26,77,72,1,3,2,0.2449418854928971,High,5
2024-03-20,wednesday,1,4.9,475,0,11,50,45,158,182,2,3,2,0.204476969436074,Medium,5
2024-03-21,thursday,1,6.23,398,0,42,100,41,125,187,3,3,2,0.1713301764959104,Medium,5
2024-03-22,friday,1,3.46,333,0,26,13,49,24,162,4,3,2,0.1433491175204476,Medium,5
2024-03-23,saturday,1,5.18,154,0,8,10,42,66,20,5,3,2,0.0662935858803271,Medium,4
2024-03-24,sunday,1,10.78,6,0,37,101,34,7,162,6,3,2,0.0025828669823504,Low,4
2024-03-25,monday,1,7.1,13,0,4,110,18,30,75,0,4,2,0.0055962117950925,Low,5
2024-03-26,tuesday,1,8.18,12,0,30,27,14,7,156,1,4,2,0.0051657339647008,Low,5
2024-03-27,wednesday,1,14.28,13,0,42,41,36,87,18,2,4,2,0.0055962117950925,Low,5
2024-03-28,thursday,1,14.88,582,0,41,86,20,172,278,3,4,2,0.2505380972879896,High,5
2024-03-29,friday,1,12.95,498,0,2,23,68,138,152,4,4,2,0.2143779595350839,Medium,5
2024-03-30,saturday,1,19.53,282,0,3,27,14,12,290,5,4,2,0.1213947481704692,Medium,4
2024-03-31,sunday,1,15.53,360,0,0,1,67,7,60,6,4,2,0.1549720189410245,Medium,4
2024-04-01,monday,1,16.03,765,0,44,10,31,99,81,0,0,3,0.3293155402496771,Very High,5
2024-04-02,tuesday,1,17.16,488,0,37,76,1,74,137,1,0,3,0.2100731812311665,Medium,5
2024-04-03,wednesday,1,12.98,532,0,0,21,43,69,232,2,0,3,0.2290142057684029,High,5
2024-04-04,thursday,1,10.43,428,0,3,27,14,33,287,3,0,3,0.1842445114076625,Medium,5
2024-04-05,friday,1,11.26,261,0,26,50,74,12,139,4,0,3,0.1123547137322427,Medium,5
2024-04-06,saturday,1,12.63,161,0,49,11,72,125,80,5,0,3,0.0693069306930693,Medium,4
2024-04-07,sunday,1,10.91,67,0,32,23,68,49,236,6,0,3,0.0288420146362462,Low,4
2024-04-08,monday,1,10.63,77,0,27,54,40,29,118,0,1,3,0.0331467929401635,Low,5
2024-04-09,tuesday,1,11.2,54,0,42,26,58,180,158,1,1,3,0.0232458028411536,Low,1
2024-04-10,wednesday,1,10.28,59,0,37,48,18,177,311,2,1,3,0.0253981919931123,Low,1
2024-04-11,thursday,1,12.16,67,0,21,109,73,67,52,3,1,3,0.0288420146362462,Low,1
2024-04-12,friday,1,12.55,93,0,0,101,18,12,251,4,1,3,0.0400344382264313,Low,1
2024-04-13,saturday,1,12.48,106,0,3,68,26,125,78,5,1,3,0.0456306500215238,Low,4
2024-04-14,sunday,1,14.11,168,0,46,119,62,162,110,6,1,3,0.0723202755058114,Medium,4
2024-04-15,monday,1,16.25,499,0,12,21,11,7,134,0,2,3,0.2148084373654756,Medium,5
2024-04-16,tuesday,1,20.08,502,0,32,4,34,14,306,1,2,3,0.2160998708566509,Medium,5
2024-04-17,wednesday,1,18.81,816,0,25,105,31,55,82,2,2,3,0.3512699095996556,Very High,5
2024-04-18,thursday,1,12.3,698,0,3,75,44,160,95,3,2,3,0.3004735256134309,Very High,5
2024-04-19,friday,1,11.53,318,0,26,78,43,24,213,4,2,3,0.1368919500645716,Medium,5
2024-04-20,saturday,1,10.2,245,0,42,26,58,176,62,5,2,3,0.105467068445975,Medium,4
2024-04-21,sunday,1,12.78,253,0,0,121,64,149,127,6,2,3,0.1089108910891089,Medium,4
2024-04-22,monday,1,13.61,365,0,37,58,23,31,61,0,3,3,0.1571244080929832,Medium,5
2024-04-23,tuesday,1,15.51,383,0,14,70,34,56,77,1,3,3,0.1648730090400344,Medium,2
2024-04-24,wednesday,1,19.61,595,0,12,60,25,146,277,2,3,3,0.2561343090830822,High,5
2024-04-25,thursday,1,17.23,431,0,34,24,13,7,304,3,3,3,0.1855359448988377,Medium,5
2024-04-26,friday,1,13.38,405,0,47,76,1,67,153,4,3,3,0.1743435213086526,Medium,5
2024-04-27,saturday,1,12.51,299,0,15,120,73,7,0,5,3,3,0.1287128712871287,Medium,4
2024-04-28,sunday,1,13.38,192,0,24,19,1,72,202,6,3,3,0.082651743435213,Medium,4
2024-04-29,monday,1,13.01,496,0,15,0,29,125,153,0,4,3,0.2135170038743004,Medium,5
2024-04-30,tuesday,1,13.66,389,0,3,31,49,102,26,1,4,3,0.1674558760223848,Medium,5
2024-05-01,wednesday,1,12.63,202,0,26,8,34,13,37,2,0,4,0.0869565217391304,Medium,2
2024-05-02,thursday,1,14.26,412,0,15,27,14,7,301,3,0,4,0.1773568661213947,Medium,5
2024-05-03,friday,1,14.13,429,0,0,26,59,111,265,4,0,4,0.1846749892380542,Medium,5
2024-05-04,saturday,1,12.58,191,0,3,30,76,10,240,5,0,4,0.0822212656048213,Medium,4
2024-05-05,sunday,1,10.43,346,0,37,51,62,141,193,6,0,4,0.1489453293155402,Medium,4
2024-05-06,monday,1,10.86,417,0,22,72,33,46,212,0,1,4,0.1795092552733534,Medium,5
2024-05-07,tuesday,1,15.13,726,0,32,35,18,132,25,1,1,4,0.3125269048643995,Very High,5
2024-05-08,wednesday,1,14.51,371,0,27,60,26,24,98,2,1,4,0.1597072750753336,Medium,5
2024-05-09,thursday,1,13.95,631,0,47,55,36,125,274,3,1,4,0.2716315109771847,High,5
2024-05-10,friday,1,13.13,355,0,37,24,13,12,288,4,1,4,0.1528196297890658,Medium,5
2024-05-11,saturday,1,11.38,241,0,21,14,31,32,254,5,1,4,0.1037451571244081,Medium,4
2024-05-12,sunday,1,13.43,381,0,0,85,62,11,123,6,1,4,0.1640120533792509,Medium,4
2024-05-13,monday,1,10.58,329,0,3,62,61,28,248,0,2,4,0.1416272061988807,Medium,5
2024-05-14,tuesday,1,11.28,649,0,46,69,29,125,164,1,2,4,0.2793801119242359,High,5
2024-05-15,wednesday,1,12.05,377,0,30,18,66,7,10,2,2,4,0.162290142057684,Medium,5
2024-05-16,thursday,1,13.05,354,0,32,58,23,155,189,3,2,4,0.1523891519586741,Medium,5
2024-05-17,friday,1,13.88,392,0,30,8,76,7,314,4,2,4,0.16874730951356,Medium,3
2024-05-18,saturday,1,14.61,309,0,0,81,26,132,131,5,2,4,0.133017649591046,Medium,3
2024-05-19,sunday,1,14.28,181,0,3,62,61,59,337,6,2,4,0.077916487300904,Medium,2
2024-05-20,monday,1,14.63,330,0,21,57,47,73,40,0,3,4,0.1420576840292725,Medium,3
2024-05-21,tuesday,1,14.83,434,0,47,73,14,101,126,1,3,4,0.1868273783900129,Medium,3
2024-05-22,wednesday,1,15.63,315,0,26,99,13,73,291,2,3,4,0.1356005165733964,Medium,3
2024-05-23,thursday,1,15.03,203,0,1,58,23,54,75,3,3,4,0.0873869995695221,Medium,3
2024-05-24,friday,1,15.58,400,0,2,10,18,84,74,4,3,4,0.1721911321566939,Medium,3
2024-05-25,saturday,1,15.98,276,0,34,77,38,136,84,5,3,4,0.1188118811881188,Medium,3
2024-05-26,sunday,1,15.18,313,0,32,105,34,17,13,6,3,4,0.134739560912613,Medium,3
2024-05-27,monday,1,14.53,299,0,20,31,49,159,48,0,4,4,0.1287128712871287,Medium,2
2024-05-28,tuesday,1,15.63,343,0,24,78,40,62,32,1,4,4,0.147653895824365,Medium,3
2024-05-29,wednesday,1,18.94,344,0,27,19,1,17,325,2,4,4,0.1480843736547567,Medium,3
2024-05-30,thursday,1,20.25,363,0,9,17,34,170,249,3,4,4,0.1562634524321997,Medium,3
2024-05-31,friday,1,21.36,294,0,3,76,1,17,324,4,4,4,0.12656048213517,Medium,3
2024-06-01,saturday,1,23.38,468,0,12,64,44,132,195,5,0,5,0.2014636246233319,Medium,3
2024-06-02,sunday,1,23.4,272,0,47,9,34,12,22,6,0,5,0.1170899698665518,Medium,3
2024-06-03,monday,1,24.06,355,0,15,26,58,171,216,0,1,5,0.1528196297890658,Medium,3
2024-06-04,tuesday,1,27.48,306,0,15,25,29,139,168,1,1,5,0.1317262160998708,Medium,3
2024-06-05,wednesday,1,23.23,321,0,42,29,64,46,273,2,1,5,0.1381833835557468,Medium,3
2024-06-06,thursday,1,22.2,263,0,26,93,65,108,25,3,1,5,0.1132156693930262,Medium,3
2024-06-07,friday,1,21.56,283,0,12,82,36,100,253,4,1,5,0.1218252260008609,Medium,3
2024-06-08,saturday,1,21.36,123,0,21,87,21,61,41,5,1,5,0.0529487731381833,Low,3
2024-06-09,sunday,1,21.69,46,0,1,30,76,106,69,6,1,5,0.0198019801980198,Low,4
2024-06-10,monday,1,23.4,62,0,3,58,23,31,104,0,2,5,0.0266896254842875,Low,5
2024-06-11,tuesday,1,28.7,82,0,27,61,16,143,57,1,2,5,0.0352991820921222,Low,5
2024-06-12,wednesday,1,24.77,66,0,12,8,17,22,325,2,2,5,0.0284115368058545,Low,5
2024-06-13,thursday,1,25.23,53,0,20,51,31,105,258,3,2,5,0.0228153250107619,Low,5
2024-06-14,friday,1,19.7,47,0,31,106,18,140,67,4,2,5,0.0202324580284115,Low,5
2024-06-15,saturday,1,20.55,21,0,42,62,61,163,214,5,2,5,0.0090400344382264,Low,1
2024-06-16,sunday,1,22.05,16,0,3,14,10,130,167,6,2,5,0.0068876452862677,Low,1
2024-06-17,monday,1,22.55,23,0,40,22,70,53,169,0,3,5,0.0099009900990099,Low,1
2024-06-18,tuesday,1,22.6,25,0,3,91,13,17,241,1,3,5,0.0107619457597933,Low,1
2024-06-19,wednesday,1,22.1,18,0,47,53,21,23,39,2,3,5,0.0077486009470512,Low,1
2024-06-20,thursday,1,22.78,31,0,41,70,36,99,17,3,3,5,0.0133448127421437,Low,1
2024-06-21,friday,1,23.08,24,0,37,30,17,17,319,4,3,5,0.0103314679294016,Low,1
2024-06-22,saturday,1,21.7,77,0,38,75,35,35,58,5,3,5,0.0331467929401635,Low,1
2024-06-23,sunday,1,21.98,101,0,32,18,53,17,296,6,3,5,0.0434782608695652,Low,1
2024-06-24,monday,1,22.0,245,0,42,69,30,67,130,0,4,5,0.105467068445975,Medium,1
2024-06-25,tuesday,1,22.28,310,0,27,62,61,161,88,1,4,5,0.1334481274214378,Medium,5
2024-06-26,wednesday,1,22.38,326,0,12,76,1,12,309,2,4,5,0.1403357727077055,Medium,5
2024-06-27,thursday,1,21.78,316,0,3,99,13,75,287,3,4,5,0.1360309944037882,Medium,5
2024-06-28,friday,1,22.81,195,0,48,30,17,109,106,4,4,5,0.0839431769263883,Medium,5
2024-06-29,saturday,1,22.77,243,0,29,6,67,109,229,5,4,5,0.1046061127851915,Medium,4
2024-06-30,sunday,1,23.16,302,0,47,48,41,106,94,6,4,5,0.1300043047783039,Medium,4
2024-01-02,tuesday,2,12.66,190,1,0,101,62,24,226,1,0,0,0.4094827586206896,Medium,3
2024-01-03,wednesday,2,14.21,197,1,18,70,72,91,228,2,0,0,0.4245689655172414,Medium,3
2024-01-04,thursday,2,15.48,103,1,43,58,4,138,227,3,0,0,0.2219827586206896,Low,3
2024-01-05,friday,2,14.14,137,1,32,4,1,116,44,4,0,0,0.2952586206896552,Medium,3
2024-01-08,monday,2,14.21,141,1,26,25,29,102,138,0,1,0,0.3038793103448275,Medium,3
2024-01-09,tuesday,2,4.06,167,1,2,16,43,7,272,1,1,0,0.3599137931034483,Medium,3
2024-01-10,wednesday,2,4.24,157,1,35,27,14,7,330,2,1,0,0.3383620689655172,Medium,3
2024-01-11,thursday,2,4.84,92,1,17,21,46,0,22,3,1,0,0.1982758620689655,Low,3
2024-01-12,friday,2,4.44,120,1,47,48,74,125,85,4,1,0,0.2586206896551724,Medium,3
2024-01-15,monday,2,11.31,73,1,42,105,43,125,192,0,2,0,0.1573275862068965,Low,0
2024-01-16,tuesday,2,9.79,64,1,24,97,72,15,222,1,2,0,0.1379310344827586,Low,0
2024-01-17,wednesday,2,11.89,53,1,44,25,50,166,280,2,2,0,0.1142241379310344,Very Low,0
2024-01-18,thursday,2,14.16,55,1,47,99,19,7,295,3,2,0,0.1185344827586206,Very Low,0
2024-01-19,friday,2,16.52,62,1,21,38,18,125,1,4,2,0,0.1336206896551724,Low,0
2024-01-22,monday,2,5.54,55,1,41,76,45,7,132,0,3,0,0.1185344827586206,Very Low,0
2024-01-23,tuesday,2,7.54,55,1,3,43,31,38,250,1,3,0,0.1185344827586206,Very Low,0
2024-01-24,wednesday,2,6.29,34,1,42,31,48,72,238,2,3,0,0.0732758620689655,Very Low,0
2024-01-25,thursday,2,8.81,52,1,26,27,14,116,300,3,3,0,0.1120689655172413,Very Low,0
2024-01-26,friday,2,8.14,35,1,32,19,10,68,25,4,3,0,0.0754310344827586,Very Low,0
2024-01-29,monday,2,4.42,51,1,42,101,18,62,259,0,4,0,0.1099137931034482,Very Low,0
2024-01-30,tuesday,2,5.38,36,1,47,30,76,18,233,1,4,0,0.0775862068965517,Very Low,0
2024-01-31,wednesday,2,6.56,60,1,29,44,31,125,210,2,4,0,0.1293103448275862,Very Low,0
2024-02-01,thursday,2,7.51,37,1,18,34,29,51,71,3,0,1,0.0797413793103448,Very Low,0
2024-02-02,friday,2,8.11,48,1,15,79,20,4,260,4,0,1,0.1034482758620689,Very Low,0
2024-02-05,monday,2,13.91,40,1,0,30,17,7,97,0,1,1,0.0862068965517241,Very Low,0
2024-02-06,tuesday,2,16.06,58,1,29,20,68,46,231,1,1,1,0.125,Very Low,0
2024-02-07,wednesday,2,16.34,49,1,12,5,31,175,89,2,1,1,0.105603448275862,Very Low,0
2024-02-08,thursday,2,17.31,53,1,2,35,42,102,217,3,1,1,0.1142241379310344,Very Low,0
2024-02-09,friday,2,16.14,63,1,37,3,18,7,2,4,1,1,0.1357758620689655,Low,0
2024-02-12,monday,2,16.4,286,1,17,47,62,104,13,0,2,1,0.6163793103448276,High,5
2024-02-13,tuesday,2,14.39,391,1,29,50,67,7,270,1,2,1,0.8426724137931034,Very High,5
2024-02-14,wednesday,2,9.11,319,1,29,41,18,7,267,2,2,1,0.6875,Very High,5
2024-02-15,thursday,2,6.62,285,1,16,10,44,68,183,3,2,1,0.6142241379310345,High,5
2024-02-16,friday,2,7.36,178,1,12,27,14,7,293,4,2,1,0.3836206896551724,Medium,5
2024-02-19,monday,2,8.16,358,1,0,70,67,166,66,0,3,1,0.771551724137931,Very High,5
2024-02-20,tuesday,2,9.31,304,1,3,24,19,116,286,1,3,1,0.6551724137931034,Very High,5
2024-02-21,wednesday,2,10.71,422,1,41,47,31,125,263,2,3,1,0.9094827586206896,Very High,5
2024-02-22,thursday,2,11.81,284,1,42,31,48,7,315,3,3,1,0.6120689655172413,High,5
2024-02-23,friday,2,15.66,252,1,15,16,27,121,13,4,3,1,0.5431034482758621,High,5
2024-02-26,monday,2,14.89,329,1,14,117,29,77,108,0,4,1,0.709051724137931,Very High,5
2024-02-27,tuesday,2,12.71,327,1,16,19,1,116,312,1,4,1,0.7047413793103449,Very High,5
2024-02-28,wednesday,2,13.06,464,1,24,105,18,142,243,2,4,1,1.0,Very High,5
2024-02-29,thursday,2,15.64,363,1,42,48,67,125,122,3,4,1,0.7823275862068966,Very High,5
2024-03-01,friday,2,16.78,221,1,15,116,29,125,79,4,0,2,0.4762931034482758,Medium,5
2024-03-04,monday,2,15.52,273,1,19,2,31,185,193,0,1,2,0.5883620689655172,High,5
2024-03-05,tuesday,2,12.41,283,1,15,21,47,7,38,1,1,2,0.6099137931034483,High,5
2024-03-06,wednesday,2,9.04,341,1,27,56,72,7,235,2,1,2,0.7349137931034483,Very High,5
2024-03-07,thursday,2,11.89,394,1,29,16,69,7,229,3,1,2,0.8491379310344828,Very High,5
2024-03-08,friday,2,7.01,166,1,12,14,26,138,119,4,1,2,0.3577586206896552,Medium,5
2024-03-11,monday,2,17.48,163,1,41,108,39,133,257,0,2,2,0.3512931034482758,Medium,5
2024-03-12,tuesday,2,16.11,167,1,33,30,76,7,269,1,2,2,0.3599137931034483,Medium,5
2024-03-13,wednesday,2,13.59,178,1,9,58,23,96,266,2,2,2,0.3836206896551724,Medium,5
2024-03-14,thursday,2,14.46,179,1,42,18,53,72,294,3,2,2,0.3857758620689655,Medium,5
2024-03-15,friday,2,9.89,124,1,37,8,31,71,323,4,2,2,0.2672413793103448,Medium,5
2024-03-18,monday,2,15.29,168,1,29,99,13,7,295,0,3,2,0.3620689655172414,Medium,5
2024-03-19,tuesday,2,14.64,189,1,37,31,48,57,6,1,3,2,0.4073275862068966,Medium,5
2024-03-20,wednesday,2,6.74,232,1,27,46,43,5,136,2,3,2,0.5,High,5
2024-03-21,thursday,2,10.56,205,1,3,26,58,112,59,3,3,2,0.4418103448275862,Medium,5
2024-03-22,friday,2,8.74,135,1,24,109,61,1,222,4,3,2,0.2909482758620689,Medium,5
2024-03-25,monday,2,8.26,142,1,47,19,1,13,184,0,4,2,0.3060344827586206,Medium,5
2024-03-26,tuesday,2,13.52,248,1,12,71,69,125,284,1,4,2,0.5344827586206896,High,5
2024-03-27,wednesday,2,21.55,257,1,12,84,18,40,336,2,4,2,0.5538793103448276,High,5
2024-03-28,thursday,2,19.73,163,1,32,62,61,46,186,3,4,2,0.3512931034482758,Medium,5
2024-03-29,friday,2,22.22,113,1,20,56,62,7,143,4,4,2,0.2435344827586207,Low,5
2024-04-01,monday,2,23.78,122,1,29,99,13,7,298,0,0,3,0.2629310344827586,Medium,5
2024-04-02,tuesday,2,25.1,178,1,15,48,20,37,55,1,0,3,0.3836206896551724,Medium,5
2024-04-03,wednesday,2,18.6,212,1,29,105,74,7,13,2,0,3,0.4568965517241379,Medium,5
2024-04-04,thursday,2,18.11,169,1,12,14,18,19,235,3,0,3,0.3642241379310345,Medium,5
2024-04-05,friday,2,20.22,81,1,42,25,51,125,194,4,0,3,0.1745689655172413,Low,5
2024-04-15,monday,2,24.22,149,1,47,27,14,7,179,0,2,3,0.3211206896551724,Medium,5
2024-04-16,tuesday,2,26.77,218,1,27,35,7,182,119,1,2,3,0.4698275862068966,Medium,5
2024-04-17,wednesday,2,25.9,253,1,37,92,44,7,9,2,2,3,0.5452586206896551,High,5
2024-04-18,thursday,2,15.61,190,1,21,30,17,77,283,3,2,3,0.4094827586206896,Medium,5
2024-04-19,friday,2,13.91,128,1,12,14,74,8,197,4,2,3,0.2758620689655172,Medium,5
2024-04-22,monday,2,20.39,210,1,3,35,18,7,83,0,3,3,0.4525862068965517,Medium,5
2024-04-24,wednesday,2,25.94,304,1,47,104,69,120,4,2,3,3,0.6551724137931034,Very High,5
2024-04-25,thursday,2,24.06,215,1,27,9,72,125,34,3,3,3,0.4633620689655172,Medium,5
2024-04-26,friday,2,17.81,202,1,29,11,18,25,188,4,3,3,0.4353448275862069,Medium,5
2024-04-29,monday,2,15.31,198,1,29,103,38,7,77,0,4,3,0.4267241379310345,Medium,5
2024-04-30,tuesday,2,15.56,215,1,21,18,66,62,299,1,4,3,0.4633620689655172,Medium,5
2024-05-02,thursday,2,16.34,278,1,37,91,67,132,127,3,0,4,0.5991379310344828,High,5
2024-05-03,friday,2,19.16,166,1,12,80,20,142,92,4,0,4,0.3577586206896552,Medium,5
